SITIO;PROYECTADO;NOMBRE;NOMBRE ZONA;NOMBRE SALA;Filas Nombre;DISPOSITIVO;Dispositivo ID;IP;Estado;MARCA;MODELO;Clase;Agrupador;Función;Contexto;Parent;Vigencia Baja;Vigencia Fecha Desde Date;Vigencia Fecha Hasta Date;Fecha Foto Date;Assettag;Fecha Carga Date;Fecha Instalación Date;Fecha Ultima Modificación Date;Fecha Descubrimiento Date;Fecha Auditoría Date;CLASIFICACION EDIFICIO;PROVINCIA;REGION;SUB REGION
SVC;ARXXSVC;SAN VICENTE  - CBA;Sala de Fuerza - 00PA;;UPS_B_SAN_VICENTE;ARXXSVC_SEA0001_UPS_B1;589999;10.217.0.135;Operativo;VERTIV;Liebert APM 150;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fa15ff48686f;1969-12-31;2020-11-03;2024-08-22;;2022-05-31;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
SVC;ARXXSVC;SAN VICENTE  - CBA;Sala Objetivo - 02PA;;;ARXXSVC_SOB0201_AIX_X1;495768;10.217.0.136;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5ebbe674652e9;1969-12-31;2020-11-03;2024-02-09;;2020-11-03;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
SVC;ARXXSVC;SAN VICENTE  - CBA;Sala Objetivo - 02PA;;;ARXXSVC_SOB0201_AIX_X2;495769;10.217.0.137;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5ebbe7274a212;1969-12-31;2020-11-03;2024-02-09;;2020-11-03;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
SVC;ARXXSVC;SAN VICENTE  - CBA;Sala Objetivo - 02PA;;;ARXXSVC_SOB0201_AIX_X3;495770;10.217.0.138;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5ebbe83119441;1969-12-31;2020-11-03;2024-02-09;;2020-11-03;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
SVC;ARXXSVC;SAN VICENTE  - CBA;Sala Objetivo - 02PA;;;ARXXSVC_SOB0201_AIX_X4;495771;10.217.0.139;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5ebbe8f549195;1969-12-31;2020-11-03;2024-02-09;;2020-11-03;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
SVC;ARXXSVC;SAN VICENTE  - CBA;Sala Objetivo - 02PA;;;ARXXSVC_Sala_Objetivo_-_02PA_MODULO_DE_MONITOREO_Y_CONTROL_AMBIENTAL_AC10_20;822938;10.217.0.130;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;606b04cf73bdf;2021-04-05;2021-01-15;2024-10-25;;2021-04-05;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
SVD;ARSSSVD;SAAVEDRA;rectificadores, TDCA, TDCC;;;SVDEREC90878;400936;10.217.15.235;Operativo;ELTEK;CHASIS SISTEMA RECTIFICADOR 200 A;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5d8b41cd82bd2;1969-12-31;1969-12-31;2024-10-24;;1900-01-02;EDIFICIO HUB;SANTA FE;3 LITORAL;32 LITORAL CENTRO
SVIR001;ARWWVIR;GDOR. VIRASORO;Shelter;;;SVIR001_SOB0001_AKC_1;396313;10.200.243.85;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5d6d398307df8;2019-09-02;2019-09-02;2023-02-15;2020-11-20;1900-01-02;SHELTER;CORRIENTES;3 LITORAL;31 LITORAL NORTE
SVLI001;ARWWVLI;VILLA OLIVARI;SHELTER;;;ARWWVLI_SRG0001_REC_1;1190022;10.217.30.3;Operativo;EATON;APS 12;RECTIFICADOR SWITCHING CHASIS;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;6306348be42af608622942;2022-08-24;2022-08-24;2024-07-26;;1900-01-02;SHELTER;CORRIENTES;3 LITORAL;31 LITORAL NORTE
SVLI001;ARWWVLI;VILLA OLIVARI;SHELTER;;;ARWWVOL_SEA0001_TTA_A1_EXE_1;864487;10.217.30.4;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;60a539831bdc3914803058;2021-05-19;2021-05-19;2024-10-10;;2023-03-10;SHELTER;CORRIENTES;3 LITORAL;31 LITORAL NORTE
TAE;ARBBTAE;TANDIL;Sala Racks - PB;;;ARBBTAE_SRG0001_PCC_1;1319070;10.217.15.226;Operativo;ELTEK;CHASIS SISTEMA RECTIFICADOR 500 A;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2023-08-11;9999-01-02;2024-11-27;64d62a7488abf443690849;2023-08-11;2008-01-01;2024-10-23;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;43 PBA COSTA
TAN;ARBBTAN;TANDIL;Sala de Energia A - PB;;;ARBBTAN_SEA0001_TTA_A1_EXE_1;682292;10.100.162.101;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3d912c7d;2020-12-21;2020-12-21;2024-01-24;;2022-10-06;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;43 PBA COSTA
TAN;ARBBTAN;TANDIL;Sala de Energia A - PB;;;ARBBTAN_SEA0001_UPS_A;119465;10.100.162.104;Operativo;VERTIV;Liebert APM 150;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b19b45159c3d;1969-12-31;2020-06-30;2024-08-15;;2021-06-30;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;43 PBA COSTA
TAN;ARBBTAN;TANDIL;Sala de Energia B - PB;;;ARBBTAN_SEB0001_UPS_B;1040034;10.100.162.105;Operativo;VERTIV;Liebert APM 150;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;61b253cda8972907459484;2021-12-09;2024-03-06;2024-08-19;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;43 PBA COSTA
TAN;ARBBTAN;TANDIL;Sala Objetivo - 1P;;Fila 15;ARBBTAN_SOB0001_AKC_1_AM15_19;382083;10.100.162.66;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;6738371b25be9606689665;2019-10-25;2024-11-16;2024-11-16;2020-11-20;1900-01-02;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;43 PBA COSTA
TAN;ARBBTAN;TANDIL;Sala Objetivo - 1P;;Fila 12;ARBBTAN_SOB0101_PCC_AC12_1;1034102;10.100.162.107;Operativo;EATON;DV2 A20;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;619245a10dd51609486760;2021-11-15;2010-09-01;2024-08-02;;2021-11-15;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;43 PBA COSTA
TAN;ARBBTAN;TANDIL;Sala Objetivo - 1P;;;ARBBTAN_SOB0101_VMC_1;1213633;10.100.162.86;Operativo;MITSUBISHI;AE-200A;VRV MODULO CONTROLADOR;REFRIGERACION EXPANSION DIRECTA VRV;CLIMATIZACION;ENTORNO DE RED;0;0;2022-10-18;9999-01-02;2024-11-27;634efa598739c157404477;2022-10-18;2022-10-18;2024-09-05;;2022-10-18;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;43 PBA COSTA
TAP;ARBBTAP;TAPALQUE;Sala Objetivo - PB;;;ARBBTAP_SOB0001_UPS_A;887090;sin placa de red;Operativo;Emerson;LIEBERT ITA 16KVA;UPS SWITCHING CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;60dcc8de71e3f014574419;2021-06-30;2021-06-30;2024-08-06;;2021-06-30;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;43 PBA COSTA
TAY;ARBBTAY;TRES ARROYOS;Sala de Energia A - PB;;;ARBBTAY_SEA0001_TTA_A1_EXE_1;682344;10.100.181.35;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3e259f5a;2020-12-21;2020-12-21;2022-10-06;;2022-04-08;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;45 PATAGONIA
TAY;ARBBTAY;TRES ARROYOS;Sala de Energia A - PB;;;ARBBTAY_SEA0001_UPS_A1;171193;10.100.181.38;Operativo;VERTIV;Liebert APM 150;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b19b485826bc;1969-12-31;2020-08-11;2024-11-08;;2021-02-11;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;45 PATAGONIA
TAY;ARBBTAY;TRES ARROYOS;Sala Objetivo - PB_SOB0001;;Fila BD;ARBBTAY_SOB0001_AIX_X1_AE01;325693;10.100.181.40;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5c23d234cf87a;1969-12-31;2020-05-04;2024-11-08;;2021-02-11;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;45 PATAGONIA
TAY;ARBBTAY;TRES ARROYOS;Sala Objetivo - PB_SOB0001;;Fila MD;ARBBTAY_SOB0001_AKC_1;864246;10.100.181.34;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;60a2affebf9e2743691342;2021-05-17;2021-05-17;2023-10-26;;2022-04-08;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;45 PATAGONIA
TAY;ARBBTAY;TRES ARROYOS;Sala Objetivo - PB_SOB0001;;Fila BD;ARBBTAY_SOB0001_REC_A_AG02;1217375;10.100.181.47;Operativo;ENATEL;TBA 48VCC 6KW;RECTIFICADOR SWITCHING CHASIS;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-10-26;9999-01-02;2024-11-27;63593fb25ee5e915255023;2022-10-26;2022-10-26;2023-11-16;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;45 PATAGONIA
TAY;ARBBTAY;TRES ARROYOS;Sala Objetivo - PB_SOB0001;;Fila BD;ARBBTAY_SOB0001_REC_A_AG03;1217373;10.100.181.46;Operativo;ENATEL;TBA 48VCC 6KW;RECTIFICADOR SWITCHING CHASIS;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-10-26;9999-01-02;2024-11-27;63593f1f28d18624569042;2022-10-26;2022-10-26;2023-11-16;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;45 PATAGONIA
TAY;ARBBTAY;TRES ARROYOS;Sala Objetivo - PB_SOB0001;;Fila BD;ARBBTAY_SOB0001_REC_B_AG02;1217376;10.100.181.48;Operativo;ENATEL;TBA 48VCC 6KW;RECTIFICADOR SWITCHING CHASIS;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-10-26;9999-01-02;2024-11-27;63594079cac83187589776;2022-10-26;2022-10-26;2023-11-16;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;45 PATAGONIA
TAY;ARBBTAY;TRES ARROYOS;Shelter_SOB0002;;Fila de Aire;ARBBTAY_SOB0002_VMC_1;1212958;10.100.181.42;Operativo;MITSUBISHI;AE-200A;VRV MODULO CONTROLADOR;REFRIGERACION EXPANSION DIRECTA VRV;CLIMATIZACION;ENTORNO DE RED;0;0;2022-10-17;9999-01-02;2024-11-27;634db4f22a9e4774618690;2022-10-17;2022-10-17;2024-10-14;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;45 PATAGONIA
TAY;ARBBTAY;TRES ARROYOS;Sala Objetivo - PB_SOB0001;;Fila BD;ARBBTAY_SOB0101_AIX_X2_AG04;325694;10.100.181.41;Operativo;Emerson;CR025;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5c23d337e1a94;1969-12-31;2020-08-13;2024-11-08;;2021-02-11;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;45 PATAGONIA
TAY;ARBBTAY;TRES ARROYOS;Sala Objetivo - PB_SOB0001;;;ARBBTAY_SRG0001_REC_A_AG06;1217377;10.100.181.45;Operativo;ENATEL;TBA 48VCC 6KW;RECTIFICADOR SWITCHING CHASIS;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-10-26;9999-01-02;2024-11-27;635941b465c1c433464772;2022-10-26;2022-10-26;2023-11-16;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;45 PATAGONIA
TCS;ARSSTOM;Las Toscas Rep.;SALA EQUIPOS;;;ARSSTOM_SALA_EQUIPOS_PCC_X1;1477290;10.217.45.43;Operativo;EATON;DV2 A20;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2024-09-27;9999-01-02;2024-11-27;66f6d453b2901095366324;2024-09-27;2024-09-02;2024-10-23;;1900-01-02;EDIFICIO HUB;SANTA FE;3 LITORAL;32 LITORAL CENTRO
TEO;ARSSTEO;TEODELINA;Sala Equipos Unica;;;AAVTEO1217;1466551;03/12/17;Operativo;BGH;Silent Air;AIRE ACONDICIONADO UNIDADES SEPARADAS SPLIT;AIRE ACONDICIONADO;CLIMATIZACION;ENTORNO DE RED;0;0;2024-08-26;9999-01-02;2024-11-27;66cca787e89dc309159448;2024-08-26;2017-12-05;2024-08-26;;1900-01-02;EDIFICIO HUB;SANTA FE;3 LITORAL;33 LITORAL SUR
TER;ARXXTER;RIO TERCERO;Sala de Rack 1;;;ARXXTER-AA-SRG1-1A;1408932;10.100.178.104;Operativo;SCHNEIDER;UNIFLAIR IDAV1321;PERIMETRAL DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2024-01-30;9999-01-02;2024-11-27;65b93a19dfe89404645312;2024-01-30;2024-01-30;2024-02-01;;1900-01-02;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;23 MEDITERRANEA SUR
TER;ARXXTER;RIO TERCERO;Sala de Rack 1;;;ARXXTER-AA-SRG1-2A;1408936;10.100.178.105;Operativo;SCHNEIDER;UNIFLAIR TDAV1322;PERIMETRAL DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2024-01-30;9999-01-02;2024-11-27;65b93a9556d99757688462;2024-01-30;2024-01-30;2024-02-01;;1900-01-02;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;23 MEDITERRANEA SUR
TER;ARXXTER;RIO TERCERO;Sala Energía A;;;ARXXTER_SEA0001_TTA_A_EXE;682339;10.100.178.99;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3e16b010;2020-12-21;2020-12-21;2024-07-31;;2022-10-06;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;23 MEDITERRANEA SUR
TER;ARXXTER;RIO TERCERO;Sala Energía A;;UPS_A_RIO_TERCERO;ARXXTER_SEA0001_UPS_A1;165683;10.100.178.102;Operativo;SCHNEIDER;SYMMETRA PX 48 kW;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b19b47b6e569;2018-01-11;2018-01-11;2021-06-08;;1900-01-02;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;23 MEDITERRANEA SUR
TER;ARXXTER;RIO TERCERO;Sala de UPS B;;;ARXXTER_SEA0001_UPS_B1;239712;10.100.178.103;Operativo;SCHNEIDER;SYMMETRA PX 48 kW;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5b5f20c871ca6;1969-12-31;2018-07-30;2024-02-01;;1900-01-02;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;23 MEDITERRANEA SUR
TGJ;ARCCTGJ;MATADEROS;1° piso Sala Objetivo (ARCCTGJ_SOB0101);;POD 1;ARCCTGJ_SOB0101_AIX_X1_BN09;1316471;10.217.32.157;Operativo;Huawei;NetCol 5000 A-050H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2023-07-31;9999-01-02;2024-11-27;64c80bd625ae4570380777;2023-07-31;2023-09-07;2024-01-02;;1900-01-02;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
TGJ;ARCCTGJ;MATADEROS;1° piso Sala Objetivo (ARCCTGJ_SOB0101);;POD 1;ARCCTGJ_SOB0101_AIX_X2_BN04;1316472;10.217.32.133;Operativo;Huawei;NetCol 5000 A-050H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2023-07-31;9999-01-02;2024-11-27;64c80cc51d21a964522740;2023-07-31;2023-09-06;2024-01-02;;1900-01-02;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
TGJ;ARCCTGJ;MATADEROS;1° piso Sala Objetivo (ARCCTGJ_SOB0101);;POD 1;ARCCTGJ_SOB0101_AIX_X3_BS05;1316473;10.217.32.134;Operativo;Huawei;NetCol 5000 A-050H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2023-07-31;9999-01-02;2024-11-27;64c810197eb0f663937266;2023-07-31;2023-09-07;2024-01-02;;1900-01-02;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
TGJ;ARCCTGJ;MATADEROS;1° piso Sala Objetivo (ARCCTGJ_SOB0101);;POD 1;ARCCTGJ_SOB0101_AIX_X4_BS08;1316474;10.217.32.135;Operativo;Huawei;NetCol 5000 A-050H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2023-07-31;9999-01-02;2024-11-27;64c8123e94943791573681;2023-07-31;2023-09-07;2024-01-02;;1900-01-02;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
TGJ;ARCCTGJ;MATADEROS;1° piso Sala Objetivo (ARCCTGJ_SOB0101);;POD 1;ARCCTGJ_SOB0101_AKC_1;1118617;10.217.32.158;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;625ed8580796b874041681;2022-04-19;2022-04-01;2024-03-25;;2023-04-28;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
TGJ;ARCCTGJ;MATADEROS;1° piso Sala Objetivo (ARCCTGJ_SOB0101);;POD 1;ARCCTGJ_SOB0101_AKC_1_BN03_15;1319803;10.217.32.131;Operativo;Huawei;ECC800;MODULO PRINCIPAL DE MONITOREO;CONTROL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2023-08-16;9999-01-02;2024-11-27;64dd17590cbab833742970;2023-08-16;2023-08-16;2023-09-07;;1900-01-02;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
TGJ;ARCCTGJ;MATADEROS;1° piso Sala Alta Densidad y UPS;;;ARCCTGJ_SRG0101_AIX_X3;468232;10.217.32.145;Operativo;CLIMAVENETA;CRCX-I 0121;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5e049b90a2714;1969-12-31;2020-10-13;2024-06-07;;2020-10-13;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
TGJ;ARCCTGJ;MATADEROS;1° piso Sala Alta Densidad y UPS;;;ARCCTGJ_SRG0101_AIX_X6;468235;10.217.32.148;Operativo;CLIMAVENETA;CRCX-I 0121;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5e049b90c4d43;1969-12-31;2020-10-13;2024-06-07;;2020-10-13;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
